sentID.BTEC,split,lang,sent,label
16799,corpus-6-test-corpus-26-train,FES,بغيت كيس كيلي الحمراء في نفس الشكل بحال هادا.,Maghrebi
8805,corpus-6-test-corpus-26-train,FES,شنو هي المحطة الجاية؟,Maghrebi
14094,corpus-6-test-corpus-26-train,BAS,شكد تكلف بطاقة ذهاب واياب لاوكسفورد؟,Iraqi
18687,corpus-6-test-corpus-26-train,MOS,رحاءا انطيني شويه ادويه بيغدي.,Iraqi
4341,corpus-6-test-corpus-26-train,ALG,اذا الأمتعة تع الرحلة جيه إيه إل صفر واحد؟,Maghrebi
16839,corpus-6-test-corpus-26-train,ALX,بكام رسوم البريد عشان ابعت الجواب دة بالبريد لليابان؟,Egyptian
1653,corpus-6-test-corpus-26-test,MOS,رجاءا خلي رقمك التعريفي.,Iraqi
18572,corpus-6-test-corpus-26-train,RIY,ابغى استأجر سيارة لاسبوع.,Gulf
19413,corpus-6-test-corpus-26-train,MUS,سيكون هذا جيدا. وين الخبز؟,Gulf
4644,corpus-6-test-corpus-26-test,FES,كاين شي جولة بعد الظهر؟,Maghrebi
3392,corpus-6-test-corpus-26-train,BAG,شكد تكلف مال نص يوم؟,Iraqi
15073,corpus-6-test-corpus-26-test,BAS,شكد الكلفة؟ ممكن تكتبها على قطعة ورق؟,Iraqi
4744,corpus-6-test-corpus-26-train,ALG,فآخر الكولواغ.,Maghrebi
9160,corpus-6-test-corpus-26-train,ASW,بكام البريد الجوي لغاية اليابان؟,Egyptian
13322,corpus-6-test-corpus-26-train,BAS,هو مشكوك.,Iraqi
471,corpus-6-test-corpus-26-dev,MOS,هذا الكارت، ماشي؟,Iraqi
5706,corpus-6-test-corpus-26-train,ALG,اذا هي الماكلة بسعرات حرارية قليلة؟,Maghrebi
14862,corpus-6-test-corpus-26-train,BAG,اريد انضم من سان فرانسيسكو.,Iraqi
14763,corpus-6-test-corpus-26-train,SAL,عمره ثلاثين سنة .,Levantine
698,corpus-6-dev,RAB,نقدر ناخد جوج بلايص في الطابق الثاني لهاد العشية؟,Maghrebi
6944,corpus-6-test-corpus-26-train,BAG,يا سيارة الأفضل من ناحية استهلاك البنزين؟,Iraqi
8552,corpus-6-dev,DOH,اي، جذي اوكي. بنشوفك ست ونص.,Gulf
10994,corpus-6-test-corpus-26-dev,BAG,تكدر تعيد حجايتك؟,Iraqi
2017,corpus-6-train,CAI,هو مافيش طريقة تانية للتعامل مع الموقف الصعب؟,Egyptian
19754,corpus-6-test-corpus-26-train,SAL,شكرا لمشاركة الافكار المفريدة معنا .,Levantine
5033,corpus-6-train,DOH,في أي طابق؟,Gulf
6866,corpus-6-test-corpus-26-dev,AMM,هاد بيجي معه سلطة مختارة واختيار من البطاطا المهروسة أو البطاطا مقلية.,Levantine
10882,corpus-6-test-corpus-26-train,MUS,شنوع بطاقة الإئتمان التي تقبلها؟,Gulf
19479,corpus-6-test-corpus-26-train,JED,كم محطة وقوف عشان اغير؟,Gulf
2505,corpus-6-test-corpus-26-train,MUS,الحافلة موجودة هناك.,Gulf
5361,corpus-6-test-corpus-26-train,BAS,صباح الخير. نمت زين؟,Iraqi
3030,corpus-6-test-corpus-26-train,BAS,العفو.,Iraqi
16746,corpus-6-test-corpus-26-train,ALG,حبيت الريحة.,Maghrebi
7564,corpus-6-dev,RAB,آخر واحد يقدر يكدب.,Maghrebi
11190,corpus-6-test-corpus-26-train,ALG,سكان اليابان حوالي مئة و عشرون مليون.,Maghrebi
408,corpus-6-test-corpus-26-train,JED,اغلب اليابانين ياكلو الاخطبوط و الحبار.,Gulf
4134,corpus-6-train,CAI,كام تكلفة الغرفة؟,Egyptian
12510,corpus-6-test-corpus-26-train,RIY,اقدر اشيل هذي الحقيبتين؟,Gulf
11243,corpus-6-train,BEI,كتير واسعين .,Levantine
3510,corpus-6-train,CAI,ديه غالية شوية .,Egyptian
9599,corpus-6-train,CAI,اى خط رايح لمنهاتن؟,Egyptian
14198,corpus-6-test-corpus-26-train,JED,شكلك مو فوق العشرين.,Gulf
471,corpus-6-test-corpus-26-dev,ASW,الكارت ده، ماشي؟,Egyptian
4224,corpus-6-test-corpus-26-train,MUS,لم يكن خطأي.,Gulf
19864,corpus-6-test-corpus-26-dev,FES,غادي نراهن بثلاثة دولار على هادا.,Maghrebi
15464,corpus-6-test-corpus-26-test,BAG,مخارج الطوارئ تصير بالأمام، الوسط، والخلف بهاي الطياره.,Iraqi
5906,corpus-6-test-corpus-26-train,ALX,عاوز أأكد الرحلة بتاعتى لشيكاجو يوم سبعتاشر.,Egyptian
17272,corpus-6-test-corpus-26-train,BAG,وين اكدر اسجل دخول للخطوط اليابانية؟,Iraqi
471,corpus-6-test-corpus-26-dev,ALE,هي البطاقة، تمام؟,Levantine
2990,corpus-6-test-corpus-26-train,FES,فين ممكن نشري شريط فيلم؟,Maghrebi
19444,corpus-6-test-corpus-26-dev,MOS,اشنو غاح يكون اسرع، تكسي لو اسعاف؟,Iraqi
11302,corpus-6-test-corpus-26-train,MOS,استغرق عش دقايق مشي عالاقدام.,Iraqi
8823,corpus-6-test-corpus-26-dev,ASW,إنزل هنا، وإركب أتوبيس رقم ستة.,Egyptian
5540,corpus-6-test-corpus-26-train,RIY,اسف ما فيه ملاعب غولف قريبة من هنا؟,Gulf
4662,corpus-6-test-corpus-26-train,RAB,واش عندك تعريف ديال التصويرة؟,Maghrebi
16916,corpus-6-train,DOH,لف.,Gulf
5669,corpus-6-train,DOH,انا جيت عشان ادرس في مدرسة لغة.,Gulf
5723,corpus-6-test-corpus-26-train,MOS,اي، هو. بس لازم تلوف لليساغ عد ثالث اشارة مرور وتبقى بالشارع الى ان تصل الى طريق ستي وستين.,Iraqi
9702,corpus-6-test-corpus-26-train,MOS,الكعب كلش عيلي علي.,Iraqi
14483,corpus-6-test-corpus-26-train,ALG,من فضلك ديرو فالساشي تع الحوايج و خليه لهيك.,Maghrebi
18343,corpus-6-train,BEI,بتهمني جولة عمانهتان.,Levantine
5518,corpus-6-test-corpus-26-train,BAG,فاتورة، رجائا.,Iraqi
10102,corpus-6-test-corpus-26-train,ASW,في ناس كتير بتروح البحر في الموسم.,Egyptian
3961,corpus-6-test-corpus-26-train,ALG,كاين مطعم تايلندي في النواحي؟,Maghrebi
9710,corpus-6-test-corpus-26-test,ALX,أنا محبوس برة أوضتى.,Egyptian
2205,corpus-6-test-corpus-26-train,BAS,هذا شوي غالي، شتكول؟,Iraqi
5723,corpus-6-test-corpus-26-train,SAL,اه، هو . بس لازم تلف شمال على الاشارة الضوئية الثالثة و تضل على هداك الشارع حتى توصل لطريق ستة و ستين .,Levantine
917,corpus-6-test-corpus-26-train,ASW,انا هدفع خمسين دولار.,Egyptian
3040,corpus-6-test-corpus-26-train,ALG,واش هو المهم ليكم أنتوما اليابانيين؟ رأس العام و لا النوال؟,Maghrebi
10882,corpus-6-test-corpus-26-train,ALX,بتقبل أنهى كريديت كاردس؟,Egyptian
12240,corpus-6-test-corpus-26-train,SAL,بتقدر تساعدني الاقي حديقة الحيوانات ؟,Levantine
2808,corpus-6-test-corpus-26-train,ALG,من فضلك اعطيلي أسماوات الطرق اللي نقدر نشري فيها كثر.,Maghrebi
16344,corpus-6-test-corpus-26-dev,ASW,كنت عايز امد قعدتي هنا ليومين أطول.,Egyptian
1311,corpus-6-train,DOH,ان شاء الله نشوفك قريب.,Gulf
6867,corpus-6-train,CAI,انت بتككلم كأنك شاعر، مستر ايتا .,Egyptian
3705,corpus-6-test-corpus-26-train,ALG,شحال شابين هاذ الكلاب. واش من سلالة تعهم؟,Maghrebi
4341,corpus-6-test-corpus-26-train,RIY,هذي الحقائب من الرحلة جيه إيه أل صفر واحد؟,Gulf
679,corpus-6-test-corpus-26-test,ALX,أوه، ولا يهمك. المهم إنك هنا، على كل حال.,Egyptian
5259,corpus-6-test-corpus-26-train,ALX,لأ، دة كفاية.,Egyptian
13347,corpus-6-test-corpus-26-train,FES,واخا، تخيل لوقت الطويل ليغاتاخدو وظيفتو الى كل واحد سول سؤال اخور. يالاه نمشيو دغيا وناخدو أمتعتنا. خاصنا نمشيو للتصريح الجمركي.,Maghrebi
12510,corpus-6-test-corpus-26-train,MOS,ها اطيق اشيل هذولي الجنطتين معاي؟,Iraqi
3904,corpus-6-train,RAB,واخا، أسيدي. عافاك قطع و أنا غادي نقول ليك منين ندوز الاتصال.,Maghrebi
14094,corpus-6-test-corpus-26-train,DAM,أديش بتكلف تذكرة روحة رجعة على أوكسفرد؟,Levantine
12878,corpus-6-test-corpus-26-train,ALG,تقدر تكتب العنوان ديالك هنا؟,Maghrebi
5906,corpus-6-test-corpus-26-train,RIY,ابغى أعيد تأكيد رحلتي لشيكاغو يوم سبعة عشر.,Gulf
15464,corpus-6-test-corpus-26-test,ALX,مخارج الطوارئ مكانها قدام، نص، وآخر الطيارة.,Egyptian
2100,corpus-6-test-corpus-26-test,BAS,باك محفظتي وشرد.,Iraqi
7663,corpus-6-test-corpus-26-train,ASW,كنت عايز بلوفر لولد عنده عشر سنين.,Egyptian
6339,corpus-6-test-corpus-26-train,FES,عافاك دير العداد واجد.,Maghrebi
7671,corpus-6-test-corpus-26-train,BAS,اخذني لطريق ابي، رجاءا.,Iraqi
8966,corpus-6-test-corpus-26-dev,FES,واخا، هادا كيبان واضح مزيان. كل واحد منكم عافكوم يعطيني التراخيص الخاصة بيه والتسجيلات. أولد، متأسف خاصنا نديرولك اختبار التنفس.,Maghrebi
12878,corpus-6-test-corpus-26-train,DAM,ممكن تكتب عنوان الاتصال تبعك هون؟,Levantine
16746,corpus-6-test-corpus-26-train,BAS,اريد شوي عطر.,Iraqi
11343,corpus-6-test-corpus-26-train,ALX,إزاى أطفى النور دة؟,Egyptian
15902,corpus-6-test-corpus-26-train,BAG,"آه. هاي الفضة فد شي نادر ""القمر والجرس"". متأكد تريد تبدلها؟",Iraqi
3925,corpus-6-train,RAB,اوه. هو عارف بلي خصنا الحوايج.,Maghrebi
1213,corpus-6-test-corpus-26-train,SAL,بدي دونت، لو سمحت .,Levantine
10102,corpus-6-test-corpus-26-train,ALX,عدد كبير من الناس بيروحوا الشاطئ خلال الموسم.,Egyptian
13090,corpus-6-test-corpus-26-dev,FES,آسف بزاف، ولكن معنديش كثر من هاكا. شنو بالنسبة لأوراق الإنجليزية؟,Maghrebi
8115,corpus-6-train,RAB,إينا الطريق الاكسبريس؟,Maghrebi
7811,corpus-6-test-corpus-26-train,FES,تعرضت لتعدي فشاطئ وايمانالو. عافاك آجي دابا.,Maghrebi
8291,corpus-6-test-corpus-26-dev,MOS,عدتسائل اذا اكو ميز قغيب على الشباك متوفر هالليلي بالسبعه.,Iraqi
17399,corpus-6-test-corpus-26-train,SAL,شكله حلو، قديش بيكلف؟,Levantine
16955,corpus-6-test-corpus-26-dev,AMM,بعد تقاطع واحد في الشارع.,Levantine
8141,corpus-6-test-corpus-26-train,ALX,بس لازم توعدنى إنك هتضرب الكورة، مش أنا. أوكى؟,Egyptian
13347,corpus-6-test-corpus-26-train,ALE,طيب، فكر شقد رح يطول شغلو أكتر إذا سأل سؤال واحد زيادة لكل شخص. دي ولو، خلينا نستعجل ونجيب غراضنا. لازم نروح ع قسم التصريح الجمركي بعدها.,Levantine
375,corpus-6-test-corpus-26-train,ALX,فين محل الهدايا؟,Egyptian
3392,corpus-6-test-corpus-26-train,BAS,شكد تكلف لنص يوم؟,Iraqi
19318,corpus-6-test-corpus-26-train,MOS,على الساحل الشرقي، انت ايضا تلكى امكان مشهورة، مثل نيويورك، واشنطن دي سي وبوسطن.,Iraqi
19306,corpus-6-test-corpus-26-train,MOS,بطاقه الائتمان، رجاءا.,Iraqi
7811,corpus-6-test-corpus-26-train,ALX,أنا اتورطت فى شاطئ وايمانالو. لو سمحت تيجى حالا.,Egyptian
16409,corpus-6-test-corpus-26-dev,ALG,أنا مفتوح الأربعاء صباحا ولا الجمعة بعد منتصف النهار.,Maghrebi
3392,corpus-6-test-corpus-26-train,MOS,اشقد تكلف لنص يوم؟,Iraqi
14094,corpus-6-test-corpus-26-train,JED,كم حتكلف تذكرة ذهاب وعودة لأكسفورد؟,Gulf
14933,corpus-6-test-corpus-26-train,FES,الى شريت حتا هادا غادي يكون الكل معفي من الرسوم الجمركية.,Maghrebi
18687,corpus-6-test-corpus-26-train,SAL,لو سمحت اعطيني شوية ادوية باردة .,Levantine
5116,corpus-6-test-corpus-26-train,BAG,تكدر تكصر الردان؟,Iraqi
5898,corpus-6-test-corpus-26-train,MOS,ممكن استخدم تليفونك؟,Iraqi
9160,corpus-6-test-corpus-26-train,SAL,قديش بيكلف البريد الجوي لليابان؟,Levantine
2591,corpus-6-test-corpus-26-train,ALX,إجرى.,Egyptian
6866,corpus-6-test-corpus-26-dev,SAL,بيجي مع صحن سلطة و خيار بين بطاطا مشوية او فرنش مقلية .,Levantine
9367,corpus-6-test-corpus-26-train,BAG,اريد اشتري تذكارات. اكو محل مناسب قريب منا؟,Iraqi
1980,corpus-6-test-corpus-26-test,MUS,الى هالمكان، لو سمحت.,Gulf
19864,corpus-6-test-corpus-26-dev,BAS,راح اراهن بتلث دلارات على هذا.,Iraqi
1100,corpus-6-test-corpus-26-train,ASW,أنا عايز بامبرز اللي بيستخدم لمرة واحدة .,Egyptian
5116,corpus-6-test-corpus-26-train,CAI,ممكن تقصر الاكمام ديه؟,Egyptian
18341,corpus-6-test-corpus-26-train,RIY,هل خذيت دواء للمعدة المضطربة؟,Gulf
5848,corpus-6-test-corpus-26-train,FES,هذا الستيل كاين فالأحجام ثمانية وعشرين وثلاثة وثلاثين وثلاثة وخمسين سنتيمتر .,Maghrebi
471,corpus-6-test-corpus-26-dev,BAS,هذا الكرت، اوكي؟,Iraqi
18401,corpus-6-test-corpus-26-train,BAS,ساعتي. جانت ماركة رقمية سويسرية جديدة.,Iraqi
4321,corpus-6-test-corpus-26-test,RAB,اينا فيلم باش كا تنصحني؟,Maghrebi
14854,corpus-6-test-corpus-26-dev,MOS,وانا همين.,Iraqi
7834,corpus-6-test-corpus-26-train,FES,الحكومة دعمات تعزيز الصناعات.,Maghrebi
19666,corpus-6-test-corpus-26-train,MOS,انا اتوقع همين.,Iraqi
14483,corpus-6-test-corpus-26-train,BAS,رجاءا خليه بجنطة الغسيل وعوفه هناك.,Iraqi
14304,corpus-6-test-corpus-26-train,JED,وممكن تقولي اسمك؟,Gulf
17947,corpus-6-test-corpus-26-test,ALX,الليموزين هتقف عند البوابة الشمالية الأولى.,Egyptian
3705,corpus-6-test-corpus-26-train,BAG,يا جلاب لطيفة. يا تكاثر؟,Iraqi
6228,corpus-6-test-corpus-26-train,ASW,القطر اللي جاي اللي رايح بوسطن هيمشي امتى؟,Egyptian
15610,corpus-6-test-corpus-26-dev,ALX,مش قانونى إنك تجيبه البلد- آسف. طيب، أظن دة كدة كل حاجة.,Egyptian
19268,corpus-6-train,CAI,عاوز شوية بنطلونات.,Egyptian
3557,corpus-6-test-corpus-26-train,ALG,السارق. شدوه.,Maghrebi
13382,corpus-6-train,CAI,ممكن تنادي المسئول، من فضلك؟,Egyptian
16653,corpus-6-test-corpus-26-dev,ALX,منين أقدر أشترى مفرش ترابيزة؟,Egyptian
10994,corpus-6-test-corpus-26-dev,ALG,اذا تقدر تعاود؟,Maghrebi
9752,corpus-6-test-corpus-26-train,DAM,خليها برقية مستعجلة، إذا بتريد.,Levantine
15564,corpus-6-test-corpus-26-train,FES,غرفة بجوج فراشات مع حمام، عافاك.,Maghrebi
3073,corpus-6-test-corpus-26-train,JED,باللهي دقيقة، لو سمحت.,Gulf
14473,corpus-6-train,RAB,الطلب مرتفع على هاد النوع من طرف المهتمين.,Maghrebi
18422,corpus-6-train,DOH,بغيت لعبة.,Gulf
4635,corpus-6-test-corpus-26-train,RIY,جنب غرفة الامانات.,Gulf
15973,corpus-6-train,RAB,بغيت نشوف الحي المالي.,Maghrebi
548,corpus-6-test-corpus-26-train,ALX,بتدور على حاجة؟,Egyptian
6339,corpus-6-test-corpus-26-train,SAL,لو سمحت بلش العداد.,Levantine
1100,corpus-6-test-corpus-26-train,MUS,أبغا بعض حفاضات لمرة وحده.,Gulf
9862,corpus-6-test-corpus-26-train,RIY,"الطريق للنجاح ""جنمياكو""، صح؟",Gulf
12728,corpus-6-train,DOH,شنو اسمك، لو سمحت؟,Gulf
4635,corpus-6-test-corpus-26-train,FES,راه حدا غرفة الامانات.,Maghrebi
15073,corpus-6-test-corpus-26-test,ASW,بكام الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟,Egyptian
11600,corpus-6-test-corpus-26-train,BAS,الماي هنا امين للشرب؟,Iraqi
6428,corpus-6-train,CAI,ممكن لو سمحت توصلني بصديقي؟,Egyptian
9598,corpus-6-train,RAB,أوه، غير أيام قليلة. كاين بزاف مايتشاف، و ماكانضنش كاين الوقت الكافي.,Maghrebi
14094,corpus-6-test-corpus-26-train,ALX,هى التذكرة ذهاب وعودة لأكسفورد تكلف كام؟,Egyptian
1038,corpus-6-test-corpus-26-train,ALG,أنا مصور حر.,Maghrebi
13090,corpus-6-test-corpus-26-dev,ALX,آسف جدا، بس إحنا معندناش أكتر، إيه رأيك ف ورق إنجليزى؟,Egyptian
1321,corpus-6-test-corpus-26-train,MUS,نقدر نحجز غرفة مريحة بالنسبة لك في قلعة قديمة بالقرب من نادي الغولف الشهير.,Gulf
4744,corpus-6-test-corpus-26-train,ALX,هو فى نهاية الكوريدور.,Egyptian
16769,corpus-6-test-corpus-26-train,ALG,راني متأكد بلي درتو في حامل الملفات ديالي.,Maghrebi
13515,corpus-6-test-corpus-26-train,ALE,في عرض فني؟,Levantine
8456,corpus-6-test-corpus-26-train,ALG,عندي جواز السفر و بطاقة الائتمان دياولي فالساك ديالي.,Maghrebi
9041,corpus-6-test-corpus-26-train,ALX,أه، فى مشروب على الأقل.,Egyptian
18919,corpus-6-test-corpus-26-train,ALX,جالى اللى إنت عاوزه بالظبط. ممكن أقترح دة؟,Egyptian
9198,corpus-6-train,CAI,بنفتح عالساعة عشرة و بنقفل على سته .,Egyptian
6689,corpus-6-train,BEI,بهوكايدو، ما فيك تلعب غولف لشي ست شهور عشان البرد.,Levantine
18535,corpus-6-train,BEI,شو أصدك؟,Levantine
15804,corpus-6-test-corpus-26-train,ALE,اكتب اسم شركة الخطوط الجوية ورقم الطيارة، كمان.,Levantine
19196,corpus-6-test-corpus-26-train,SAL,عندك عرض اكبر؟,Levantine
3685,corpus-6-test-corpus-26-train,JER,بتقدر تحط عدسات طبية لنظارات الشمس هاي؟,Levantine
902,corpus-6-test-corpus-26-train,AMM,أنا مستغرب ليش كل هاد المصروف على فاتورتي.,Levantine
8789,corpus-6-train,BEI,ما فيك تهرب.,Levantine
18155,corpus-6-test-corpus-26-train,MOS,ممكن تاخذ هذا البنطرون؟,Iraqi
16799,corpus-6-test-corpus-26-train,RIY,ابغى حقيبة كيلي الحمراء بنفس التصميم هذا.,Gulf
9657,corpus-6-test-corpus-26-train,MUS,هل هذا صحيح؟ خلني اتاكد. اوه، اسف جدا، أنسة تاناكو. هذي غلطتنا. تفضلي الفاتورة الجديدة. ممكن توقعين اهني، من فضلك؟,Gulf
18338,corpus-6-test-corpus-26-dev,MOS,انا دفعتو خمسين دولار عربون عدما سجلتو الدخول.,Iraqi
16259,corpus-6-test-corpus-26-train,MOS,السحاب مكسوغ. عندك بعد مثلو؟,Iraqi
17163,corpus-6-test-corpus-26-train,BAG,اريد شعري اطول من وره.,Iraqi
12510,corpus-6-test-corpus-26-train,ALG,اذا نقدر ندي هاذ الزوج أكياس؟,Maghrebi
9372,corpus-6-test-corpus-26-train,MUS,الى متى مبطل؟,Gulf
2983,corpus-6-test-corpus-26-test,SAL,ميزانيتنا تقريبا خمسين دولار لمجموع ثلاث اشخاص .,Levantine
9431,corpus-6-test-corpus-26-train,FES,هادا واح ليك اسيدي.,Maghrebi
11317,corpus-6-train,CAI,ازاي جه بالسرعه ديه؟,Egyptian
3959,corpus-6-train,RAB,واش ناخد حوايجك؟,Maghrebi
5914,corpus-6-test-corpus-26-train,SAL,بقدر احكي مع السيدة براون؟,Levantine
2808,corpus-6-test-corpus-26-train,JED,لو سمحت علمني شارع مناسب حق تسوق.,Gulf
16793,corpus-6-test-corpus-26-train,JED,تذكرة تحويل، لو سمحت.,Gulf
4358,corpus-6-test-corpus-26-train,MOS,تفضل، رجاءا.,Iraqi
18798,corpus-6-test-corpus-26-test,RIY,عندنا نبيذ ابيض ممتاز.,Gulf
16839,corpus-6-test-corpus-26-train,FES,بشحال البريد باش نصيفط الرسالة لليابان؟,Maghrebi
5263,corpus-6-test-corpus-26-train,DAM,فنجان قهوة، لو سمحت.,Levantine
17030,corpus-6-test-corpus-26-dev,MUS,توقفت القطارات بسبب الإضراب.,Gulf
2898,corpus-6-test-corpus-26-train,ALG,نزورو بزاف العائلة تاعنا.,Maghrebi
12855,corpus-6-dev,BEI,هالسيارة رايحة عشيكاغو؟,Levantine
2083,corpus-6-test-corpus-26-train,MOS,شوف التعليمات على حزمة الاكل المفرغة من الهوا.,Iraqi
1056,corpus-6-test-corpus-26-dev,MOS,عدنه تقريبا ثلاثين نوع من دهون الحمام.,Iraqi
3220,corpus-6-test-corpus-26-train,SAL,بتحب اي اشي للشرب من البار؟,Levantine
221,corpus-6-test-corpus-26-train,ASW,انت عملت الترتيبات مقدماً؟,Egyptian
6466,corpus-6-test-corpus-26-train,MUS,أبا أغير إلى غرفة تطل على المحيط. في رسوم إضافية؟,Gulf
1205,corpus-6-train,CAI,انا أسف . انا غريب في المنطقة ديه . ممكن اسالك واحد، لو حابب؟ دقيقة، لو سمحت.,Egyptian
17381,corpus-6-test-corpus-26-dev,JED,حنتشارك.,Gulf
2083,corpus-6-test-corpus-26-train,ALX,شوف التعليمات على عبوة الأكل المفرغة من الهوا.,Egyptian
9516,corpus-6-test-corpus-26-train,ALG,نعاود نروح لليابان الاثنين الجاية.,Maghrebi
18338,corpus-6-test-corpus-26-dev,FES,راه دفعت من قبل عربون خمسين دولار ملي دخلت.,Maghrebi
10102,corpus-6-test-corpus-26-train,MUS,عدد كبير من الناس يروحون إلى الشاطئ خلال الموسم.,Gulf
17799,corpus-6-test-corpus-26-train,ALX,الأوضة دى صغيرة جدا.,Egyptian
12254,corpus-6-test-corpus-26-train,ALE,بتعرف شلون تستخدم تلفون؟,Levantine
4961,corpus-6-train,DOH,وين مستودع الباصات؟,Gulf
13854,corpus-6-test-corpus-26-train,BAS,هو منشول.,Iraqi
8966,corpus-6-test-corpus-26-dev,RIY,اوك، هذا واضح جدا. اثنينكم لو سمحتم عطوني رخصكم و استاراتكم. و الولد، انا اسف اننا لازم نسوي لك فحص تنفس.,Gulf
19643,corpus-6-test-corpus-26-test,MUS,لا، من فضلك. ممكن تخلي الاسئلة حتى اخلص كلامي، لما اقولك؟,Gulf
667,corpus-6-test-corpus-26-test,FES,كنتي مفترض تأخذ الرحلة ثمنية جوج صفر، اللي مشات قبل خمسة عشر دقيقة. واخا. يمكنلي نرتب ليك رحلة أخرى.,Maghrebi
3264,corpus-6-train,DOH,انا استخدم صندوق الأمانات مالكم.,Gulf
9100,corpus-6-test-corpus-26-train,FES,هي مكتفهمش اللغة الانجليزية ابدا.,Maghrebi
10882,corpus-6-test-corpus-26-train,AMM,أي نوع من أنواع البطاقات الائتمانية بتتعاملوا فيه؟,Levantine
10164,corpus-6-test-corpus-26-train,CAI,ديه هديه . ممكن تلفهالي بورق لف جميل؟,Egyptian
2083,corpus-6-test-corpus-26-train,ASW,بص على التعليمات اللي على علبة الأكل المفرغة من الهوا.,Egyptian
4219,corpus-6-test-corpus-26-train,RIY,فيه سوبر اكسبريس على الساعة تسعة و نص؟,Gulf
15881,corpus-6-train,DOH,كم الرسوم الاضافية حق استخدمه مرة وحدة؟,Gulf
2804,corpus-6-train,BEI,لوين بياخدني؟,Levantine
14198,corpus-6-test-corpus-26-train,BAS,ما مبين عليك واحد عشرين سنة.,Iraqi
14094,corpus-6-test-corpus-26-train,BAG,شكد تكلف تذكره مرجع لاوكسفورد؟,Iraqi
2083,corpus-6-test-corpus-26-train,MUS,شوف التعليمات على حزمة الغذاء المفرغة من الهواء.,Gulf
15309,corpus-6-train,CAI,بيلمع، لو سمحت.,Egyptian
5518,corpus-6-test-corpus-26-train,FES,المسؤول، عافاك.,Maghrebi
16371,corpus-6-test-corpus-26-train,JER,لايمتا بيضل فاتح؟,Levantine
15149,corpus-6-test-corpus-26-train,FES,شكون هادا؟,Maghrebi
5228,corpus-6-dev,CAI,حأخد من يومين ل تلات تيام.,Egyptian
11800,corpus-6-test-corpus-26-train,MOS,اغيد اخلي ممتلكاتي الثميني بخزانه الفندق.,Iraqi
3522,corpus-6-test-corpus-26-train,JER,لازم أدفع للبنزين؟,Levantine
19469,corpus-6-test-corpus-26-train,BEI,وين بقدر لائي سوبرماركت؟,Levantine
13440,corpus-6-test-corpus-26-train,FES,هادي البوابة السابعة.,Maghrebi
3859,corpus-6-test-corpus-26-train,JER,شو في عندك أنواع خبز؟,Levantine
12741,corpus-6-train,CAI,شكرا إنك كنت معانا، يافندم.,Egyptian
128,corpus-6-train,CAI,مفروض اننا أبطل اكل معين و انا بأخد الدوا ده؟,Egyptian
9516,corpus-6-test-corpus-26-train,ALE,رح أرج عاليابان التنين الجاي.,Levantine
18155,corpus-6-test-corpus-26-train,ASW,ممكن تضيق البنطلون ده؟,Egyptian
18648,corpus-6-train,RAB,بالمناسبة واش يمكن لي ندفع هاد الشيك حتا؟,Maghrebi
11282,corpus-6-test-corpus-26-train,FES,واش ممكن يكون واجد فالساعة الخامسة ديال الليل غدا؟,Maghrebi
17381,corpus-6-test-corpus-26-dev,BAG,راح نشارك.,Iraqi
15804,corpus-6-test-corpus-26-train,BAS,اكتب اسم الخطوط الجوية ورقم الرحلة، هم.,Iraqi
16271,corpus-6-test-corpus-26-train,ALE,هاد وسخ شوي.,Levantine
13660,corpus-6-test-corpus-26-train,BAG,احنا لازم نطلع سويه مره ثانية.,Iraqi
9861,corpus-6-train,CAI,حد نشل محفظتي مني .,Egyptian
12396,corpus-6-test-corpus-26-train,BAS,يمته نوصل للوس انجلس؟,Iraqi
6156,corpus-6-test-corpus-26-train,ALG,راهو مشغول دوكا.,Maghrebi
16723,corpus-6-test-corpus-26-train,ASW,ممكن آخد طابع بخمسة وتسعين سنت؟,Egyptian
3512,corpus-6-test-corpus-26-test,RIY,ابغى مكان صغير.,Gulf
631,corpus-6-test-corpus-26-train,ASW,لو حد سأل عليا، قولهم انا فى الكوفي شوب.,Egyptian
19572,corpus-6-test-corpus-26-train,ASW,طيبن ده هيعتمد على نوع المواصلات اللي انت هتاخدها. انت هتروح باتوبيس ولا طيارة؟,Egyptian
597,corpus-6-train,CAI,لو سمحت بس تعالى المرة الجاية .,Egyptian
6339,corpus-6-test-corpus-26-train,ALX,لو سمحت شغل العداد.,Egyptian
2353,corpus-6-test-corpus-26-dev,CAI,انت نسيت مشروباتنا؟,Egyptian
5045,corpus-6-test-corpus-26-train,FES,كتبان شوية خضرا.,Maghrebi
19460,corpus-6-test-corpus-26-train,ALX,عندك التيشيرت دة بأى ألوان تانية؟,Egyptian
7813,corpus-6-train,RAB,ممكن ندخل ل كور ديال تينيس؟,Maghrebi
12663,corpus-6-train,BEI,هالترين بروح عطوكيو؟,Levantine
9752,corpus-6-test-corpus-26-train,BAS,سويها برقية مستعجلة، رجاءا.,Iraqi
13995,corpus-6-train,BEI,بوافئ عأكترية اللي إلتو.,Levantine
15804,corpus-6-test-corpus-26-train,FES,كتب اسم شركة الطيران ورقم الرحلة، حتا.,Maghrebi
16068,corpus-6-train,RAB,عندي الزهر لقيت تذكرة لهاد العشية. ماوصلت للمدينة حتى لتلاتة ديال الزوال.,Maghrebi
