sentID.BTEC,split,lang,sent,label
17295,corpus-6-test-corpus-26-train,BAG,اكو اماكن بالمنطقة ينصح بيها بشدة؟,Iraqi
19864,corpus-6-test-corpus-26-dev,JED,حراهن بتلات دولار على دا.,Gulf
12963,corpus-6-train,BEI,بعات هالبرئية إزا بتريد.,Levantine
16279,corpus-6-test-corpus-26-dev,BAS,تكدر تأكد حجز الطيران؟ هاي بطاقتي.,Iraqi
8823,corpus-6-test-corpus-26-dev,DAM,انزيل مو هون، وانتقل عالباص رقم ستة.,Levantine
7104,corpus-6-test-corpus-26-dev,JER,معك موظف التليفون الخارجي.,Levantine
2528,corpus-6-test-corpus-26-train,JED,فيه أي بنك قريب من المحطة؟,Gulf
15564,corpus-6-test-corpus-26-train,BAG,سريرين مع حمام، رجاء.,Iraqi
14777,corpus-6-test-corpus-26-test,MOS,ماشي. اتطيق تكتب العنوان مره اللخ على الضرف؟,Iraqi
19347,corpus-6-test-corpus-26-train,ALX,فى جولة فى المدينة؟,Egyptian
7972,corpus-6-test-corpus-26-train,ALE,بتروح هالسيارة ع إيدنبره؟,Levantine
2441,corpus-6-test-corpus-26-train,ASW,كنت عايز غلاية.,Egyptian
10662,corpus-6-test-corpus-26-test,MUS,هل في أي مضيفات يتكلمون اللغة اليابانية؟,Gulf
11800,corpus-6-test-corpus-26-train,MUS,أبا أن أضع الأشياء الثمينة مالي في خزنة الفندق.,Gulf
9710,corpus-6-test-corpus-26-test,FES,أنا مسدود عليا فالغرفة ديالي.,Maghrebi
19840,corpus-6-test-corpus-26-test,BAG,هذا يشمل الضريبة؟,Iraqi
12331,corpus-6-test-corpus-26-train,RIY,نحن مهتمين بالموضة.,Gulf
13133,corpus-6-test-corpus-26-train,ALG,بدا النبيذ يسكرني.,Maghrebi
8539,corpus-6-test-corpus-26-test,ALX,عاوز أراجع الحاجات الغالية بتاعتى.,Egyptian
4698,corpus-6-dev,RAB,إيلا بغيتي الخدمة ليوم واحد، الثمن الإضافي غايتزاد بنسبة خمسين فالمائة، واش مزيان بالنسبة ليك؟,Maghrebi
10753,corpus-6-test-corpus-26-test,ALX,ممكن أتنى الكرسى بتاعى لورا، لو سمحت؟,Egyptian
9124,corpus-6-train,CAI,عايز اغير حجزي ل جيه إل صفر صفر واحد في تلاته يناير .,Egyptian
7871,corpus-6-test-corpus-26-dev,ALX,العدد كورة واحدة، وضربتين.,Egyptian
503,corpus-6-test-corpus-26-train,RIY,طعمه غريب.,Gulf
2983,corpus-6-test-corpus-26-test,DAM,ميزانيتنا تقريباً هية خمسين دولار بالمجمل لتلات أشخاص.,Levantine
9384,corpus-6-test-corpus-26-train,FES,راه خارج دابا.,Maghrebi
14168,corpus-6-test-corpus-26-train,ALG,نقدا ولا بالبطاقة؟,Maghrebi
14854,corpus-6-test-corpus-26-dev,ALG,أنا تاني.,Maghrebi
1056,corpus-6-test-corpus-26-dev,DAM,عنا تقريباً تلاتين نوع زيت حمام.,Levantine
3747,corpus-6-test-corpus-26-train,MOS,اكيد. غوح مباشر وديور عد ثالث زاويه. غاح تلقينو على يمينك.,Iraqi
4894,corpus-6-test-corpus-26-train,ASW,ماشي. هاخد طبق رز وسط.,Egyptian
10736,corpus-6-test-corpus-26-dev,JED,أبا جاكيت رياضي.,Gulf
6247,corpus-6-test-corpus-26-dev,BAS,رجاءا انطيني شراب ثاني.,Iraqi
1652,corpus-6-dev,RAB,فين كاين أقرب محل ديال الصبابط؟,Maghrebi
9100,corpus-6-test-corpus-26-train,MUS,هي ماتفهم انجليزي ابد.,Gulf
13919,corpus-6-test-corpus-26-train,BAS,اوهو عزيزي. ما جنت اعتقد بعدني عدي ذول.,Iraqi
12420,corpus-6-test-corpus-26-train,FES,هاد اتاي بالعشوب كيساعد فتجديد الجسم.,Maghrebi
2983,corpus-6-test-corpus-26-test,MUS,ميزانيتنا حوالي خمسين دولارا حق ثلاثة أشخاص.,Gulf
15073,corpus-6-test-corpus-26-test,MOS,اشقد التكلفه؟ ممكن تكتب التكلفه على ورقة؟,Iraqi
10164,corpus-6-test-corpus-26-train,DOH,هذي هدية. ممكن تغلفه بجلادة حلوة؟,Gulf
9150,corpus-6-test-corpus-26-train,ALX,ممكن تاخد بالك منها من تسعة الصبح لحوالى تلاتة؟,Egyptian
13322,corpus-6-test-corpus-26-train,ALG,تقطع.,Maghrebi
3129,corpus-6-test-corpus-26-train,ALG,تأمين التصادم والمسئولية القانونية داخل.,Maghrebi
3705,corpus-6-test-corpus-26-train,AMM,كلاب حلوين. شو نوعهم؟,Levantine
2302,corpus-6-test-corpus-26-train,DOH,تتكلم؟,Gulf
19444,corpus-6-test-corpus-26-dev,MUS,شو أسرع، سيارة أجرة أو سيارة إسعاف؟,Gulf
1754,corpus-6-test-corpus-26-train,ALX,ممكن أمد إقامتى؟,Egyptian
19666,corpus-6-test-corpus-26-train,ALE,بظن هيك.,Levantine
3040,corpus-6-test-corpus-26-train,SAL,شو الاهم بالنسبة لليابانيين، راس السنة و لا عيد الميلاد؟,Levantine
6635,corpus-6-test-corpus-26-train,JER,وين المحطة؟,Levantine
548,corpus-6-test-corpus-26-train,JED,تدور على شيء؟,Gulf
1038,corpus-6-test-corpus-26-train,MUS,انا مصور حر.,Gulf
16231,corpus-6-test-corpus-26-train,DAM,أديش بياخد ليصل عاليابان بالبريد الجوي؟,Levantine
14198,corpus-6-test-corpus-26-train,ALE,ما منظرك أكبر من واحد وعشرين سنة.,Levantine
7223,corpus-6-train,RAB,دابا، غادي نحل لماسام ديال وجهك ب هاد لاباراي ديال لبوخار.,Maghrebi
6247,corpus-6-test-corpus-26-dev,ASW,لو سمحت إديني مشروب تاني.,Egyptian
9100,corpus-6-test-corpus-26-train,FES,هي مكتفهمش اللغة الانجليزية ابدا.,Maghrebi
19891,corpus-6-train,CAI,هو ده ممكن يتعدل؟,Egyptian
12005,corpus-6-test-corpus-26-train,ASW,عايز قد أيه؟,Egyptian
1193,corpus-6-test-corpus-26-test,ASW,هو فيه فرقة موسيقية لايف ولا دي جى؟,Egyptian
16636,corpus-6-train,RAB,افهمت. ادفع غير الرسوم الإضافية.,Maghrebi
19258,corpus-6-test-corpus-26-train,BAS,همبركر بالجبن وبتيتة .,Iraqi
2557,corpus-6-test-corpus-26-train,FES,واحد برجر بالجبن نمشي، عافاك.,Maghrebi
12573,corpus-6-train,CAI,تلاتة دولار للواحد.,Egyptian
14094,corpus-6-test-corpus-26-train,BAG,شكد تكلف تذكره مرجع لاوكسفورد؟,Iraqi
14777,corpus-6-test-corpus-26-test,ALX,تمام. ممكن تكتب العنوان مرة كمان على الظرف دة؟,Egyptian
15881,corpus-6-train,BEI,أديش الكلفة الإضافية لإستعمال واحد؟,Levantine
5116,corpus-6-test-corpus-26-train,MUS,تقدر تقصر الاكمام؟,Gulf
12884,corpus-6-test-corpus-26-train,JER,لو سمحت احكيلي وين أقرب صيدلية.,Levantine
7972,corpus-6-test-corpus-26-train,AMM,هاي السيارة رايحة على إيدنبيره؟,Levantine
13159,corpus-6-test-corpus-26-train,RIY,شيك سياحي وين ياباني، اوك؟,Gulf
4813,corpus-6-test-corpus-26-train,RIY,كيف لعبتك هذي الأيام؟,Gulf
13538,corpus-6-train,DOH,من وين يمشي الباص السياحي؟,Gulf
12708,corpus-6-test-corpus-26-train,SAL,على الساعة السابعة، لو سمحت.,Levantine
13854,corpus-6-test-corpus-26-train,FES,ضربه البرد.,Maghrebi
8577,corpus-6-test-corpus-26-train,ASW,ممكن كولا دايت؟,Egyptian
16653,corpus-6-test-corpus-26-dev,JED,فين اقدر اشتري فرشة للطاولة؟,Gulf
4321,corpus-6-test-corpus-26-test,MOS,اي فلم انت تنصح؟,Iraqi
10164,corpus-6-test-corpus-26-train,RAB,هادا هدية. تقدر تغلفو لي فكاغيط مزوق زوين؟,Maghrebi
12254,corpus-6-test-corpus-26-train,JED,تعرف كيف تستخدم تلفون؟,Gulf
5411,corpus-6-test-corpus-26-train,ALG,نتمنى ماتكونش بزاف عيان.,Maghrebi
4674,corpus-6-test-corpus-26-train,BAG,اريد ادز هذا للغسيل. شوكت يجهز؟,Iraqi
3789,corpus-6-test-corpus-26-train,DAM,عندك مخطط ألوان؟,Levantine
15149,corpus-6-test-corpus-26-train,ALG,شكون؟,Maghrebi
11450,corpus-6-test-corpus-26-train,JER,بدي ياك تمحيه.,Levantine
15487,corpus-6-test-corpus-26-train,AMM,كم بدك مصاري؟ لو سمحت عبي هاي الورقة ووقع هون.,Levantine
1867,corpus-6-test-corpus-26-train,ASW,كنت عاوز تاكسي. أنا عند ساوث مين ولايبرتي.,Egyptian
5116,corpus-6-test-corpus-26-train,AMM,بتقدر تقصر أكمامه؟,Levantine
3392,corpus-6-test-corpus-26-train,ALE,شقد بكلف نص يوم؟,Levantine
5263,corpus-6-test-corpus-26-train,BAG,فنجان كهوة، بلا زحمة.,Iraqi
17526,corpus-6-test-corpus-26-train,FES,لا، كنعتقد بلي نسات تجيب لينا وحدة.,Maghrebi
14777,corpus-6-test-corpus-26-test,DOH,اوكي. ممكن تكتب العنوان بعد مرة على هالظرف؟,Gulf
5902,corpus-6-test-corpus-26-test,RIY,هذا رائحته حلوة جدا. بكم؟,Gulf
19840,corpus-6-test-corpus-26-test,MOS,هل يتضمن هذا الضرايب؟,Iraqi
8966,corpus-6-test-corpus-26-dev,JER,أوكي، هدا واضح كتير. لو سمحتو انتو التنين أعطوني رخصكم و وراق التسجيل. و يا ابني، متأسف لازم نعطيك تعمل اختبار النفس.,Levantine
12741,corpus-6-train,CAI,شكرا إنك كنت معانا، يافندم.,Egyptian
4773,corpus-6-test-corpus-26-dev,BAS,اريد اوراق ملاحظات.,Iraqi
19009,corpus-6-test-corpus-26-train,FES,بغيت ندير مكالمة لليابان.,Maghrebi
6339,corpus-6-test-corpus-26-train,JER,لو سمحت افتح العداد.,Levantine
5017,corpus-6-test-corpus-26-train,FES,طريقنا كيبانلي عبرنا بزاف ديال المرات، ماشي هاكا؟,Maghrebi
18531,corpus-6-test-corpus-26-train,JED,كيف المنتج دا مقارنة مع المنتجات الموجودة؟,Gulf
16344,corpus-6-test-corpus-26-dev,SAL,بدي امدد إقامتي هنا لمدة يومين أطول.,Levantine
14500,corpus-6-test-corpus-26-test,ASW,ماشي . انا هاجي اخدك من الفندق الساعة تمانية.,Egyptian
2268,corpus-6-train,CAI,ده سخن .,Egyptian
15464,corpus-6-test-corpus-26-test,MOS,مخارج الطوارئ موجودي قدام، بالوسط، وبنهاية هذي الطياغه.,Iraqi
643,corpus-6-test-corpus-26-train,ALE,رح تدفعلي الخطوط الجوية مشان أشتري غراض شخصية ضرورية؟,Levantine
16400,corpus-6-train,DOH,سمعت تقريباً عشرين دولار.,Gulf
10243,corpus-6-test-corpus-26-test,MOS,جيج، رجاءا.,Iraqi
6339,corpus-6-test-corpus-26-train,MOS,رجاءا ابدي العداد.,Iraqi
5902,corpus-6-test-corpus-26-test,ALG,ريحة بزاف شابة. شحال تسوا؟,Maghrebi
5034,corpus-6-train,DOH,مشكور، ما قصرت.,Gulf
14014,corpus-6-test-corpus-26-train,ALG,نتمنالك سنة سعيدة.,Maghrebi
10037,corpus-6-test-corpus-26-train,MUS,اعتقد انا مصاب بدوار الجو.,Gulf
6399,corpus-6-train,CAI,تكلفة الاكسبريس زيادة اد ايه؟,Egyptian
1702,corpus-6-test-corpus-26-train,AMM,بقدر أحجز تذكرتين للحفلة الموسيقية الجمعة الجاي؟,Levantine
3789,corpus-6-test-corpus-26-train,FES,واش عند مخطط لوان؟,Maghrebi
14459,corpus-6-test-corpus-26-train,SAL,رح اخد هاي الوجبة الثابتة.,Levantine
1954,corpus-6-test-corpus-26-dev,BAS,اكدر احجز أجر-سيارة هنا؟,Iraqi
2003,corpus-6-test-corpus-26-train,JED,أبا قنينة صغيرة من النبيذ الأبيض.,Gulf
9657,corpus-6-test-corpus-26-train,SAL,هاد صحيح؟ خليني اشيك. أوه، أنا آسف كثير، انسة تاكانو. هاد غلطنا . هي الفاتورة الجديدة، ممكن توقعي هون، لو سمحتي؟,Levantine
6573,corpus-6-train,DOH,ممكن تكلم تكسي لنا؟,Gulf
6205,corpus-6-test-corpus-26-train,ALE,وين لوحات مونيت؟,Levantine
12396,corpus-6-test-corpus-26-train,RIY,متى بنوصل في لوس انجليس؟,Gulf
19505,corpus-6-test-corpus-26-train,BAG,راح اخذ عشرين من اكبر دبدوب، رجاءً.,Iraqi
4894,corpus-6-test-corpus-26-train,JER,أوكي. بدي صحن ميديوم و طبة رز.,Levantine
10243,corpus-6-test-corpus-26-test,ASW,فراخ، لو سمحت.,Egyptian
18441,corpus-6-test-corpus-26-train,ASW,ممكن اخد الاطباق بتاعتك؟,Egyptian
16395,corpus-6-test-corpus-26-train,MOS,للمدخنين لو لا؟,Iraqi
5706,corpus-6-test-corpus-26-train,ALE,هاد الأكل قليل السعرات؟,Levantine
14531,corpus-6-test-corpus-26-test,ALX,عاوز كيرلى عالخفيف، لو سمحت.,Egyptian
19572,corpus-6-test-corpus-26-train,RIY,طيب، يعتمد على نوع النقل الل يتاخذه. بتروح بالباص ولا بالطائرة؟,Gulf
2726,corpus-6-test-corpus-26-train,FES,عافاك عطيني تقرير ديال الحادثة.,Maghrebi
16955,corpus-6-test-corpus-26-dev,RIY,على بعد تقاطع واحد في الشارع.,Gulf
6944,corpus-6-test-corpus-26-train,ALX,أنهى عربية بتقطع أحسن مسافات؟,Egyptian
11438,corpus-6-test-corpus-26-dev,ALX,أنا هقعد مع صديق.,Egyptian
10102,corpus-6-test-corpus-26-train,AMM,أعداد كبيرة من الناس بروحوا على الشط خلال هاد الفصل.,Levantine
4403,corpus-6-train,BEI,بدي لاقي الرقم لطيران يونايتد، عمول معروف .,Levantine
4648,corpus-6-test-corpus-26-test,MOS,انا مع اصدقائي.,Iraqi
14493,corpus-6-train,DOH,هذي الطيارة الصح؟,Gulf
17782,corpus-6-test-corpus-26-dev,ASW,أروح فين علشان اشوف منظر رائع بجد؟,Egyptian
15452,corpus-6-test-corpus-26-train,DOH,تدري شلون، ابغي تأمين على الطرد بعد.,Gulf
10497,corpus-6-test-corpus-26-train,BAS,عندك كراسة للاحداث؟,Iraqi
11374,corpus-6-test-corpus-26-train,MUS,ابغا خيط.,Gulf
16778,corpus-6-train,RAB,واش كايوقف هاد الطوبيس حدا الحديقة الخضرا؟,Maghrebi
10037,corpus-6-test-corpus-26-train,BAS,اعتقد عندي دوار جوي.,Iraqi
6923,corpus-6-test-corpus-26-test,ALX,ممكن تسلفنى حبل، لو سمحت؟,Egyptian
19295,corpus-6-train,RAB,واش هاد القطار كايتوقف فبالتيمور؟,Maghrebi
19289,corpus-6-train,CAI,في حالة لو لغيت، من فضلك اتصل قبلها.,Egyptian
6352,corpus-6-train,DOH,ما عندي فكرة.,Gulf
597,corpus-6-train,BEI,إذا بتريد جيب حالك مرة الجايي.,Levantine
16769,corpus-6-test-corpus-26-train,ASW,انا متاكد انا حطيته في شنطتي.,Egyptian
9925,corpus-6-train,BEI,فيك تعطيني حدا بيحكي ياباني؟,Levantine
2734,corpus-6-test-corpus-26-train,BAS,اوكي، رجاءا ابقى ع الخط. سيد ناماجيما، السيدة ساتيو الظاهر ما ترد ع الاتصال. تريدني ابقى متصل عليها لفترة اطول؟,Iraqi
17673,corpus-6-test-corpus-26-train,ALG,نحتاج إلى ساك مع حزام كتف قابل للتعديل.,Maghrebi
7123,corpus-6-test-corpus-26-train,BAS,تكدر تشوف بناية بيضه، صح؟ هو كبال ذيج البناية.,Iraqi
18341,corpus-6-test-corpus-26-train,ALX,إنت أخدت دوا لاضطراب المعدة؟,Egyptian
2726,corpus-6-test-corpus-26-train,BAG,انطيني تقرير بالحادث، رجاءً.,Iraqi
15181,corpus-6-test-corpus-26-train,RAB,ها هو.,Maghrebi
13306,corpus-6-test-corpus-26-train,MOS,كلش لطيف مقابلتك.,Iraqi
18338,corpus-6-test-corpus-26-dev,FES,راه دفعت من قبل عربون خمسين دولار ملي دخلت.,Maghrebi
16312,corpus-6-test-corpus-26-train,DOH,شكراً على طيبتك.,Gulf
17947,corpus-6-test-corpus-26-test,RIY,الليموزين بيوقف عن البوابة الشمالية أولا.,Gulf
15331,corpus-6-test-corpus-26-dev,JED,دي بطاقة الهوية.,Gulf
11467,corpus-6-test-corpus-26-train,ALG,راني حاب طالك للجسم.,Maghrebi
373,corpus-6-test-corpus-26-test,ASW,هو انت ساكن فى الحتة دي؟,Egyptian
9945,corpus-6-test-corpus-26-train,BEI,انا متأكد المجرم قريب.,Levantine
13682,corpus-6-test-corpus-26-train,MOS,ممكن اتدين مضرب وطبات؟,Iraqi
778,corpus-6-train,CAI,تلاقي الحماسه كلها قي كرة قدم الجامعات الامريكية .,Egyptian
3510,corpus-6-train,DOH,هو غالي شوي.,Gulf
5250,corpus-6-test-corpus-26-train,ALE,آه، أوكي. فهمت. رح أجي لعندك.,Levantine
9657,corpus-6-test-corpus-26-train,MUS,هل هذا صحيح؟ خلني اتاكد. اوه، اسف جدا، أنسة تاناكو. هذي غلطتنا. تفضلي الفاتورة الجديدة. ممكن توقعين اهني، من فضلك؟,Gulf
10440,corpus-6-test-corpus-26-train,FES,عافاك لغي رقم البطاقة ديالي.,Maghrebi
6602,corpus-6-test-corpus-26-train,BEI,ارف. ارف. ارف. ارف. تعودت عوشا .,Levantine
5898,corpus-6-test-corpus-26-train,ALX,ممكن أستخدم تليفونك؟,Egyptian
19735,corpus-6-test-corpus-26-train,JED,أبا مكوى.,Gulf
15073,corpus-6-test-corpus-26-test,AMM,كم بتكلف الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟,Levantine
17180,corpus-6-test-corpus-26-train,MUS,أي نوع من النماذج عندك في عقلك؟,Gulf
12805,corpus-6-test-corpus-26-dev,BAS,اعلان الصعود اذاعوه؟,Iraqi
419,corpus-6-test-corpus-26-train,JED,رحت نيو يورك.,Gulf
16904,corpus-6-test-corpus-26-train,BAS,الشاحنة رقم اربعطش.,Iraqi
15037,corpus-6-test-corpus-26-train,ALG,راني حاب شهادة طبية ووصل التأمين ديالي.,Maghrebi
15863,corpus-6-train,BEI,طيب. ، خود وأتك إزا بتريد. إزا عزت أي شي خليني أعرف.,Levantine
13184,corpus-6-test-corpus-26-train,AMM,منقدر نحكي عنه بكوفي شوب.,Levantine
16839,corpus-6-test-corpus-26-train,DAM,أديش أجرة إرسال هالرسالة عاليابان؟,Levantine
2236,corpus-6-test-corpus-26-train,CAI,فيه محطة الاتوبيس؟,Egyptian
18341,corpus-6-test-corpus-26-train,DAM,عندك دوا للمعدة المضطربة؟,Levantine
15775,corpus-6-test-corpus-26-train,ALX,أوكى. كل اللى محتاج أعرفه لو الشغل دايما بيدفع بطريقته الخاصة.,Egyptian
17803,corpus-6-test-corpus-26-train,FES,ممكن نزيد شوية ديال أتاي، عافاك؟,Maghrebi
6253,corpus-6-test-corpus-26-train,ALG,شحال شاطر هاذ المتزحلق على الماء.,Maghrebi
13854,corpus-6-test-corpus-26-train,SAL,صار معو بر د .,Levantine
17611,corpus-6-train,CAI,مكان كمان ممكن يعجبك هو جنينة الحيوانات الشهيرة على مستوى العالم بتاعة برونكس.,Egyptian
16976,corpus-6-test-corpus-26-train,JER,حابب أكمام هدا الجاكيت السبورت تكون طويلة.,Levantine
12396,corpus-6-test-corpus-26-train,ASW,أحنا هنوصل لوس أنجلوس إمتى؟,Egyptian
10570,corpus-6-dev,RAB,المشي كيضرني.,Maghrebi
1954,corpus-6-test-corpus-26-dev,MUS,هل اقدر احجز اجر-سيارة اهني؟,Gulf
1056,corpus-6-test-corpus-26-dev,SAL,عنا تقريبا ثلاثين نوع من زيوت حمام .,Levantine
14483,corpus-6-test-corpus-26-train,BAG,رجاءً، خليه بكيس غسيل وعوفه هناك.,Iraqi
778,corpus-6-train,RAB,في الكلية في أمريكاكرة القدم فيها الغضب بزاف.,Maghrebi
1653,corpus-6-test-corpus-26-test,BAG,رجاءً، دخل رقم البن مالتك.,Iraqi
17963,corpus-6-test-corpus-26-train,FES,حتى لفوقاش نقدر نستعمل مطعم الفندق؟,Maghrebi
5913,corpus-6-test-corpus-26-train,BAG,أني أكلت شوية هواية.,Iraqi
16837,corpus-6-test-corpus-26-train,BAS,معدتي تاذيني.,Iraqi
11282,corpus-6-test-corpus-26-train,FES,واش ممكن يكون واجد فالساعة الخامسة ديال الليل غدا؟,Maghrebi
6481,corpus-6-test-corpus-26-train,SAL,عشرة اهدعش .,Levantine
4093,corpus-6-train,CAI,ما تضايقنيش .,Egyptian
5723,corpus-6-test-corpus-26-train,FES,نعم، داكشي. ولكن خاصك تبدل لليسار في ضوء المرور الثالث وتبقى فهاد الشارع حتى توصل للطريق ستة وستين.,Maghrebi
15073,corpus-6-test-corpus-26-test,ASW,بكام الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟,Egyptian
10006,corpus-6-test-corpus-26-train,ALX,إحنا فاتحين الساعة تسعة الصبح.,Egyptian
16928,corpus-6-test-corpus-26-dev,BAG,ما دا الكاهم بأي مكان.,Iraqi
5549,corpus-6-test-corpus-26-dev,MUS,شو اقدر اراويك؟,Gulf
15604,corpus-6-test-corpus-26-train,MOS,شريحتين وسبرايت.,Iraqi
18798,corpus-6-test-corpus-26-test,ASW,إحنا عندينا نبيت أبيض ممتاز.,Egyptian
3014,corpus-6-train,BEI,رح تكون قادر تعوضلي عنو؟,Levantine
13528,corpus-6-test-corpus-26-dev,ALG,دافق المرحاض ميمشيش.,Maghrebi
18003,corpus-6-test-corpus-26-train,MUS,أبغا الدجاج المشوي.,Gulf
5596,corpus-6-test-corpus-26-train,ALG,من فضلك جيبلي فطور الصباح للغرفة ديالي على السبعة تع الصبح.,Maghrebi
13717,corpus-6-test-corpus-26-train,BAG,ناكاي.,Iraqi
11751,corpus-6-test-corpus-26-train,ASW,أمشى على طول لغاية الناصية وأحود شمال عند إشارة المرور.,Egyptian
19666,corpus-6-test-corpus-26-train,BEI,بعتئد.,Levantine
4467,corpus-6-train,CAI,فيه تليفون عمومي؟,Egyptian
12782,corpus-6-test-corpus-26-train,ALG,وين راهي باب الصعود للطيارة لهاذ الرحلة؟,Maghrebi
13396,corpus-6-test-corpus-26-train,ALG,شحال الوزن؟,Maghrebi
4788,corpus-6-test-corpus-26-train,ALG,اذا نروحوا فالحافلة؟,Maghrebi
7533,corpus-6-test-corpus-26-dev,BAS,تكدر تدز حمال لغرفتي بالستة الصبح؟,Iraqi
2205,corpus-6-test-corpus-26-train,ALX,دة غالى شوية، مش كدة؟,Egyptian
17399,corpus-6-test-corpus-26-train,JED,شكله ممتع. بكم يكلف؟,Gulf
3285,corpus-6-test-corpus-26-train,ALG,راهو راح الحال. لازم نروح.,Maghrebi
19666,corpus-6-test-corpus-26-train,CAI,أنا أعتقد كدة.,Egyptian
3399,corpus-6-train,RAB,آه، شلاضة خضرة، عافاك.,Maghrebi
1980,corpus-6-test-corpus-26-test,JER,لهدا المكان، لو سمحت.,Levantine
19162,corpus-6-test-corpus-26-train,RIY,فيه مستشفى قريب هنا؟,Gulf
15902,corpus-6-test-corpus-26-train,ALE,"أوه. هالفضة نادرة ""القمر والجرس"". متأكد بدك تبدلها؟",Levantine
16793,corpus-6-test-corpus-26-train,DAM,تذكرة نقل، لو سمحت.,Levantine
19507,corpus-6-test-corpus-26-dev,DOH,كم رقم الكاشير؟,Gulf
2381,corpus-6-test-corpus-26-train,JER,بدي كاسة نبيد أحمر.,Levantine
6660,corpus-6-test-corpus-26-dev,JED,اقطع الجسر هناك، وحتلاقي المكتبة على الجهة اليسار.,Gulf
14926,corpus-6-test-corpus-26-train,MOS,انا عالاغلب ما اطيق احصل على مشروب مثل هذا باي مكان اللاخ.,Iraqi
12861,corpus-6-test-corpus-26-dev,RAB,ياللاه نشوفو التلفزة. كاينة واحد المباراة ديال البيسبول.,Maghrebi
13090,corpus-6-test-corpus-26-dev,CAI,اسفين جدا، بس خلاص معندناش تاني. طب ايه اخبار الجرايد الانجليزي؟,Egyptian
15149,corpus-6-test-corpus-26-train,FES,شكون هادا؟,Maghrebi
3522,corpus-6-test-corpus-26-train,RIY,لازم ادفع للبنزين؟,Gulf
2425,corpus-6-test-corpus-26-train,DAM,الهوية. آه، تمام. البسبور بيمشي حاله؟,Levantine
4644,corpus-6-test-corpus-26-test,DAM,في جولة بعد الضهر؟,Levantine
7871,corpus-6-test-corpus-26-dev,ALG,الحساب هو كرة واحدة، ضربتين.,Maghrebi
5104,corpus-6-test-corpus-26-test,ALG,بين المخبزة و الجزار.,Maghrebi
15482,corpus-6-test-corpus-26-train,MUS,يعني الفيلم يمكن ما يصلح للاطفال أصغر من خمسة عشر سنة. فالأهل لازم يفكرون اذا بيسمحون لاطفالهم يشوفون الفلم او لا.,Gulf
7123,corpus-6-test-corpus-26-train,MUS,يمكنك أن ترى مبنى أبيض، أليس كذلك؟ إنه أمام هذا المبنى.,Gulf
17673,corpus-6-test-corpus-26-train,BAG,ادور على حقيبة مع حزام قابل للتعديل.,Iraqi
14014,corpus-6-test-corpus-26-train,ASW,اتمنالك سنة جديدة سعيدة جدا عليك.,Egyptian
3644,corpus-6-test-corpus-26-train,ALE,ما رجع غسيلي لسا.,Levantine
2804,corpus-6-train,DOH,وين يوديني؟,Gulf
11631,corpus-6-test-corpus-26-train,ALX,طيب، يالا بينا. أنا أقدر أساعدك فى الواجب بتاعك بعد ما ناخد بيتزا.,Egyptian
3392,corpus-6-test-corpus-26-train,ALX,يكلف كام لنص يوم؟,Egyptian
9100,corpus-6-test-corpus-26-train,MOS,ما يفتهم انكليزي عل الاطلاق.,Iraqi
18323,corpus-6-test-corpus-26-train,BAS,شنو الوكفة الجاية؟,Iraqi
13769,corpus-6-test-corpus-26-train,ALE,بشغل. عندي معارف بالشغل هون.,Levantine
1903,corpus-6-test-corpus-26-train,JER,أنا رح أعطيك وصفة طبية. خدها على الصيدلية.,Levantine
11343,corpus-6-test-corpus-26-train,ASW,أطفى النور ده أزاى؟,Egyptian
3041,corpus-6-test-corpus-26-test,ALE,رقم مقعدك تنين وتلاتين إيه. بعدين، روح ساوي لنهاية هالممر. هو المقعد يلي عالشباك.,Levantine
14534,corpus-6-test-corpus-26-train,BAG,شوكت يجي الدكتور؟,Iraqi
1653,corpus-6-test-corpus-26-test,RIY,لو سمحت ادخل رقمك السري.,Gulf
1199,corpus-6-test-corpus-26-dev,CAI,عايز أحجز أوضة أربع ليال من أول اتنين و عشرين ديسمبر .,Egyptian
15798,corpus-6-test-corpus-26-dev,DAM,أملاح الحمام العشبية بتساوي بشرتك رقيقة وناعمة.,Levantine
6047,corpus-6-test-corpus-26-train,BAG,اي، نعم، رجائا، اني بس اتمنى انه مايصير بيهم دوار البحر.,Iraqi
13488,corpus-6-test-corpus-26-train,JER,شو صاير في الوقت المتأخر؟,Levantine
9611,corpus-6-test-corpus-26-dev,ASW,ممكن اسيب رسالة؟ انا بتصل علشان آكد ميعادي مع الاستاذ إيبرت الأربع اللي جاي حيداشر الصبح.,Egyptian
3925,corpus-6-train,DOH,اوه. هو يدري ان نبغي ثياب.,Gulf
14783,corpus-6-test-corpus-26-train,ASW,كنت عايز اروح لهارودس. ممكن ترسملي خريطة، لو سمحت؟,Egyptian
12420,corpus-6-test-corpus-26-train,ALG,هاذ الشاي من الأعشاب يساعد على إعادة الشباب للجسم.,Maghrebi
4514,corpus-6-train,RAB,إيلا درت اتصال دولي من الغرفة ديالي، واش غادي تكون شي تكلفة زايدة؟,Maghrebi
2353,corpus-6-test-corpus-26-dev,ALE,نسيت مشاريبنا؟,Levantine
15184,corpus-6-train,DOH,يصير استخدم جيكي السياحي؟,Gulf
3859,corpus-6-test-corpus-26-train,ALX,إيه نوع العيش اللى عندك؟,Egyptian
